0,2,244060506,佛山市南海区地方税务局官窑税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060507,佛山市南海区地方税务局松岗税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060508,佛山市南海区地方税务局和顺税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060509,佛山市南海区地方税务局里水税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060510,佛山市南海区地方税务局罗村税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060511,佛山市南海区地方税务局小塘税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060512,佛山市南海区地方税务局金沙税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060513,佛山市南海区地方税务局丹灶税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060514,佛山市南海区地方税务局九江税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060515,佛山市南海区地方税务局沙头税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060516,佛山市南海区地方税务局西樵税务分局,1906030000,国家金库南海区支库,61,交通银行佛山分行,
0,2,244060600,佛山市顺德区地方税务局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060601,佛山市顺德区地方税务局容桂分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060602,佛山市顺德区地方税务局大良分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060604,佛山市顺德区地方税务局伦教分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060605,佛山市顺德区地方税务局北窖分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060606,佛山市顺德区地方税务局陈村分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060607,佛山市顺德区地方税务局乐从分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060608,佛山市顺德区地方税务局勒流分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060609,佛山市顺德区地方税务局龙江分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060610,佛山市顺德区地方税务局杏坛分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060611,佛山市顺德区地方税务局均安分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060621,佛山市顺德区地方税务局登记分局,1930000000,国家金库顺德区支库,61,交通银行佛山分行,
0,2,244060700,佛山市三水区地方税务局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060701,佛山市三水区地方税务局西南分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060702,佛山市三水区地方税务局河口分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060703,佛山市三水区地方税务局金本分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060704,佛山市三水区地方税务局白坭分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060705,佛山市三水区地方税务局乐平分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060706,佛山市三水区地方税务局芦苞分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060707,佛山市三水区地方税务局大塘分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060708,佛山市三水区地方税务局迳口分局,1906040000,国家金库三水区支库,61,交通银行佛山分行,
0,2,244060800,佛山市高明区地方税务局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
0,2,244060811,佛山市高明区地方税务局荷城税务分局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
0,2,244060812,佛山市高明区地方税务局富湾税务分局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
0,2,244060813,佛山市高明区地方税务局三洲税务分局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
0,2,244060814,佛山市高明区地方税务局明城税务分局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
0,2,244060815,佛山市高明区地方税务局合水税务分局,1906050000,国家金库高明区支库,61,交通银行佛山分行,
